# lambda  arc  E1..E4
0.0500  2.15420429  -2.94787906  -2.94787906  2.94787906  2.94787906
0.0500  2.17452697  -2.95556051  -2.95556051  2.95556051  2.95556051
0.0500  2.19484965  -2.96263626  -2.96263626  2.96263626  2.96263626
0.0500  2.21517233  -2.96910410  -2.96910410  2.96910410  2.96910410
0.0500  2.23549501  -2.97496202  -2.97496202  2.97496202  2.97496202
0.0500  2.25581770  -2.98020821  -2.98020821  2.98020821  2.98020821
0.0500  2.27614038  -2.98484104  -2.98484104  2.98484104  2.98484104
0.0500  2.29646306  -2.98885906  -2.98885906  2.98885906  2.98885906
0.0500  2.31678574  -2.99226104  -2.99226104  2.99226104  2.99226104
0.0500  2.33710842  -2.99504591  -2.99504591  2.99504591  2.99504591
0.0500  2.35743111  -2.99721282  -2.99721282  2.99721282  2.99721282
0.0500  2.37775379  -2.99876109  -2.99876109  2.99876109  2.99876109
0.0500  2.39807647  -2.99969025  -2.99969025  2.99969025  2.99969025
0.0500  2.41839915  -3.00000000  -3.00000000  3.00000000  3.00000000
0.0500  2.43872183  -2.99969025  -2.99969025  2.99969025  2.99969025
0.0500  2.45904452  -2.99876109  -2.99876109  2.99876109  2.99876109
0.0500  2.47936720  -2.99721282  -2.99721282  2.99721282  2.99721282
0.0500  2.49968988  -2.99504591  -2.99504591  2.99504591  2.99504591
0.0500  2.52001256  -2.99226103  -2.99226103  2.99226103  2.99226103
0.0500  2.54033524  -2.98885906  -2.98885906  2.98885906  2.98885906
0.0500  2.56065793  -2.98484103  -2.98484103  2.98484103  2.98484103
0.0500  2.58098061  -2.98020820  -2.98020820  2.98020820  2.98020820
0.0500  2.60130329  -2.97496201  -2.97496201  2.97496201  2.97496201
0.0500  2.62162597  -2.96910408  -2.96910408  2.96910408  2.96910408
0.0500  2.64194865  -2.96263623  -2.96263623  2.96263623  2.96263623
0.0500  2.66227134  -2.95556048  -2.95556048  2.95556048  2.95556048
0.0500  2.68259402  -2.94787903  -2.94787903  2.94787903  2.94787903
0.0500  2.70291670  -2.93959426  -2.93959426  2.93959426  2.93959426
0.0500  2.72323938  -2.93070875  -2.93070875  2.93070875  2.93070875
0.0500  2.74356206  -2.92122528  -2.92122528  2.92122528  2.92122528
0.0500  2.76388475  -2.91114681  -2.91114681  2.91114681  2.91114681
0.0500  2.78420743  -2.90047648  -2.90047648  2.90047648  2.90047648
0.0500  2.80453011  -2.88921763  -2.88921763  2.88921763  2.88921763
0.0500  2.82485279  -2.87737378  -2.87737378  2.87737378  2.87737378
0.0500  2.84517547  -2.86494864  -2.86494864  2.86494864  2.86494864
0.0500  2.86549816  -2.85194612  -2.85194612  2.85194612  2.85194612
0.0500  2.88582084  -2.83837029  -2.83837029  2.83837029  2.83837029
0.0500  2.90614352  -2.82422542  -2.82422542  2.82422542  2.82422542
0.0500  2.92646620  -2.80951596  -2.80951596  2.80951596  2.80951596
0.0500  2.94678888  -2.79424656  -2.79424656  2.79424656  2.79424656
0.0500  2.96711157  -2.77842204  -2.77842204  2.77842204  2.77842204
0.0500  2.98743425  -2.76204739  -2.76204739  2.76204739  2.76204739
0.0500  3.00775693  -2.74512780  -2.74512780  2.74512780  2.74512780
0.0500  3.02807961  -2.72766864  -2.72766864  2.72766864  2.72766864
0.0500  3.04840229  -2.70967546  -2.70967546  2.70967546  2.70967546
0.0500  3.06872497  -2.69115397  -2.69115397  2.69115397  2.69115397
0.0500  3.08904766  -2.67211008  -2.67211008  2.67211008  2.67211008
0.0500  3.10937034  -2.65254987  -2.65254987  2.65254987  2.65254987
0.0500  3.12969302  -2.63247959  -2.63247959  2.63247959  2.63247959
0.0500  3.15001570  -2.61190567  -2.61190567  2.61190567  2.61190567
0.0500  3.17033838  -2.59083472  -2.59083472  2.59083472  2.59083472
0.0500  3.19066107  -2.56927350  -2.56927350  2.56927350  2.56927350
0.0500  3.21098375  -2.54722897  -2.54722897  2.54722897  2.54722897
0.0500  3.23130643  -2.52470824  -2.52470824  2.52470824  2.52470824
0.0500  3.25162911  -2.50171858  -2.50171858  2.50171858  2.50171858
0.0500  3.27195179  -2.47826746  -2.47826746  2.47826746  2.47826746
